id,title,url,cover,rate,showtime,length,othername
1304643,侏罗纪公园3,http://movie.douban.com/subject/1304643/,http://img3.douban.com/view/movie_poster_cover/lpst/public/p1261165305.jpg,7.0,2002.0,92.0,['Jurassic Park 3']
3606973,地心历险记2：神秘岛,http://movie.douban.com/subject/3606973/,http://img4.douban.com/view/movie_poster_cover/lpst/public/p1323381599.jpg,6.2,2012.0,94.0,"['地心冒险2：神秘岛(台)', '地心探险记2：世外秘岛(港)', '地心游记2', '地心冒险2', '地心探险记2', 'Journey to the Center of the Earth 2']"
1297785,星球大战前传2：克隆人的进攻,http://movie.douban.com/subject/1297785/,http://img4.douban.com/view/movie_poster_cover/lpst/public/p732992757.jpg,7.8,2002.0,120.0,"['星球大战第二集：克隆人的进攻', '星球大战前传II：复制人侵略(港)', '星际大战二部曲：复制人全面进攻(台)', '星战前传之克隆人的进攻', '复制人的袭击']"
1299092,回到未来2,http://movie.douban.com/subject/1299092/,http://img3.douban.com/view/movie_poster_cover/lpst/public/p475857703.jpg,8.2,1989.0,108.0,['回到未来 第二集']
2364054,绿灯侠,http://movie.douban.com/subject/2364054/,http://img4.douban.com/view/movie_poster_cover/lpst/public/p974363608.jpg,5.9,2011.0,114.0,['绿光战警(台)']
1294037,未来水世界,http://movie.douban.com/subject/1294037/,http://img4.douban.com/view/movie_poster_cover/lpst/public/p2159099238.jpg,7.1,1995.0,176.0,['水世界']
1309044,世界之战,http://movie.douban.com/subject/1309044/,http://img3.douban.com/view/movie_poster_cover/lpst/public/p1094375440.jpg,6.4,2005.0,116.0,"['世界大战', '宇宙战争', '强战世界']"
3103186,钢铁苍穹,http://movie.douban.com/subject/3103186/,http://img4.douban.com/lpic/s7254398.jpg,6.6,2012.0,93.0,"['铁幕苍穹(港)', '纳粹月球军(台)', 'Rautataivas(芬兰)']"
1297151,星球大战3：绝地归来,http://movie.douban.com/subject/1297151/,http://img3.douban.com/view/movie_poster_cover/lpst/public/p732934345.jpg,8.3,1983.0,134.0,"['星球大战第六集：武士复仇', '星际大战六部曲：绝地大反攻', '杰迪归来', '绝地大反击']"
1299153,异形4,http://movie.douban.com/subject/1299153/,http://img4.douban.com/view/movie_poster_cover/lpst/public/p1101480167.jpg,7.5,1997.0,109.0,"['异形4：复活', '异形4：浴火重生', '异形4之逆种', '异形复活', 'Alien 4']"
2301701,人兽杂交,http://movie.douban.com/subject/2301701/,http://img3.douban.com/view/movie_poster_cover/lpst/public/p537003213.jpg,5.5,2010.0,104.0,"['人工进化(台)', '接种(港)', '颤栗异种', '人兽变种']"
1292769,世界末日,http://movie.douban.com/subject/1292769/,http://img3.douban.com/view/movie_poster_cover/lpst/public/p686635022.jpg,7.7,1998.0,151.0,"['绝世天劫', '陨石大冲撞', '最后决战', '大决战']"
1295292,哥斯拉,http://movie.douban.com/subject/1295292/,http://img4.douban.com/view/movie_poster_cover/lpst/public/p1583456026.jpg,6.9,1998.0,139.0,"['酷斯拉', '怪兽哥斯拉']"
1297929,异形3,http://movie.douban.com/subject/1297929/,http://img4.douban.com/view/movie_poster_cover/lpst/public/p1593615176.jpg,7.1,1992.0,114.0,"['异形Ⅲ', 'Alien 3']"
1478064,人类之子,http://movie.douban.com/subject/1478064/,http://img3.douban.com/view/movie_poster_cover/lpst/public/p1971393744.jpg,7.4,2006.0,109.0,"['绝种浩劫', '末代浩劫', '硕果仅存']"
2037833,地心历险记,http://movie.douban.com/subject/2037833/,http://img4.douban.com/view/movie_poster_cover/lpst/public/p456694917.jpg,6.7,2008.0,93.0,"['地心冒险', '地心游记', '地心探险记', '地心历险记3D']"
2144242,科洛弗档案,http://movie.douban.com/subject/2144242/,http://img4.douban.com/view/movie_poster_cover/lpst/public/p1334135449.jpg,7.3,2008.0,85.0,"['末世凶煞(港)', '苜蓿地', '柯洛弗档案', '1-18-08']"
1418191,超人归来,http://movie.douban.com/subject/1418191/,http://img3.douban.com/view/movie_poster_cover/lpst/public/p457079860.jpg,6.5,2006.0,154.0,"['超人再起', '超人：强战回归']"
1296666,回到未来3,http://movie.douban.com/subject/1296666/,http://img4.douban.com/view/movie_poster_cover/lpst/public/p475893249.jpg,8.2,1990.0,118.0,['回到未来 第三集']
1789283,时空线索,http://movie.douban.com/subject/1789283/,http://img3.douban.com/view/movie_poster_cover/lpst/public/p2199287843.jpg,7.6,2007.0,126.0,"['超时空效应', '时凶感应', '似曾相识']"
3011617,深空失忆,http://movie.douban.com/subject/3011617/,http://img3.douban.com/view/movie_poster_cover/lpst/public/p453467740.jpg,7.2,2009.0,108.0,"['颤栗异次元', '潘朵姆']"
1949328,心灵传输者,http://movie.douban.com/subject/1949328/,http://img4.douban.com/view/movie_poster_cover/lpst/public/p955763677.jpg,6.5,2008.0,88.0,"['空间跳跃者', '移动世界', '越空行者', '时空骇客', '穿梭者', '凌越时空']"
6053731,超能失控,http://movie.douban.com/subject/6053731/,http://img4.douban.com/lpic/s7261878.jpg,6.9,2012.0,84.0,"['夺命异能(港)', '编年史', '超能力纪事', '失控的超能少年', '慢性邪恶']"
1308769,异形大战铁血战士,http://movie.douban.com/subject/1308769/,http://img3.douban.com/lpic/s1430155.jpg,6.7,2004.0,101.0,"['异形战场', '异兽战', '异形大战捕食者']"
1293470,透明人,http://movie.douban.com/subject/1293470/,http://img3.douban.com/lpic/s2684113.jpg,6.6,2000.0,112.0,"['透明人魔', '隐形人']"
