movie_id,composer
1297311,文森特·加洛
1297311,Alison Bagnall
20471876,马志宇
1470346,Jeffrey Hatcher
1470346,Kimberly Simi
1472510,格布里艾尔·杰文
1433232,余伟国
1433232,李公乐
1291873,Sarah Kernochan
1291873,扎尔曼·金
3914500,David Johnson
1302673,张祖儿
1297598,胡里奥·密谭
1300528,金伯莉·皮尔斯
1300528,Andy Bienen
2081098,程孝泽
2081098,蔡宜芬
3586471,Nontra Kumwong
3586471,Aummaraporn Phandintong
6024430,安德鲁·海格
5977838,韦家辉
5977838,游乃海
5977838,陈伟斌
5977838,欧文杰
3070319,南希·迈耶斯
1294768,埃里奇·西格尔
1302050,玛格丽特·杜拉斯
1297644,恩斯特·马利斯卡
1300802,达妮埃尔·汤普森
1300802,帕特里斯·夏侯
6714088,李旗
6714088,秦文
6714088,初征
1293120,约翰·马斯克
1293120,罗恩·克莱蒙兹
1863955,皮特·摩根
1863955,Philippa Gregory
1291553,陈英雄
20278505,迈克尔·斯派瑞
20278505,彼得·斯派瑞
20278505,罗伯特·A·海因莱因
2354729,Ryne Douglas Pearson
2354729,Juliet Snowden
2354729,Stiles White
1293702,大卫·凯普
1293702,迈克尔·克莱顿
1295384,Edward Neumeier
1295384,罗伯特·A·海因莱因
1293792,詹姆斯·卡梅隆
6828823,加里·维塔
6828823,M·奈特·沙马兰
6828823,威尔·史密斯
1292332,亚历克斯·普罗亚斯
1292332,莱姆·多布斯
1292332,大卫·S·高耶
1985677,迈克尔·查邦
1985677,安德鲁·斯坦顿
1985677,Mark Andrews
1764796,帕米拉·帕特勒
1764796,申·阿克
1304643,彼得·布奇曼
1304643,亚历山大·佩恩
1304643,Jim Taylor
1304643,迈克尔·克莱顿
3606973,理查德·奥腾
3606973,布莱恩·戈恩
3606973,马克·戈恩
1297785,乔治·卢卡斯
1297785,乔纳森·黑尔斯
1299092,鲍勃·盖尔
2364054,格里格·伯兰蒂
2364054,Michael Goldenberg
2364054,Michael Green
2364054,马克·古根海姆
1294037,Peter Rader
1294037,大卫·杜西
1309044,乔什·弗莱德曼
1309044,大卫·凯普
1309044,赫伯特·乔治·威尔斯
3103186,Johanna Sinisalo
3103186,Michael Kalesniko
3103186,Jarmo Puskala
1297151,乔治·卢卡斯
1297151,劳伦斯·卡斯丹
1299153,乔斯·韦登
2301701,文森佐·纳塔利
2301701,Antoinette Terry Bryant
2301701,Doug Taylor
1292769,J·J·艾布拉姆斯
1292769,Jonathan Hensleigh
1295292,迪安·德夫林
1295292,罗兰·艾默里奇
1297929,David Giler
1297929,沃尔特·希尔
1297929,Larry Ferguson
1478064,阿方索·卡隆
1478064,Timothy J. Sexton
2037833,Michael D. Weiss
2037833,Jennifer Flackett
2037833,Mark Levin
2037833,儒勒·凡尔纳
2144242,德鲁·高达
1418191,迈克尔·道赫蒂
1418191,丹·哈里斯
1418191,布莱恩·辛格
1418191,杰里·西格尔
1418191,乔·舒斯特
1296666,鲍勃·盖尔
1789283,Bill Marsilii
1789283,特里·鲁西奥
3011617,克里斯蒂安·阿瓦特
3011617,特拉维斯·米洛伊
1949328,大卫·S·高耶
1949328,吉姆·乌尔斯
6053731,马克斯·兰迪斯
1308769,保罗·安德森
1308769,丹·欧班农
1308769,Ronald Shusett
1293470,Andrew W. Marlowe
1293470,Gary Scott Thompson
1305306,希恩·胡德
1305306,厄尼·巴巴拉什
1304338,皮埃尔·布尔
1304338,威廉·保尔斯·杰宁
1304338,劳伦斯·康纳尔
1304338,马克·罗森塔尔
5503303,J·J·艾布拉姆斯
2993217,迈克尔·费里斯
2993217,约翰·布兰卡托
2993217,罗伯特·范蒂迪
2993217,布雷特·维尔德利
1308715,菲利普·迪克
1308715,迪恩·乔格瑞斯
1578509,Michael D. Weiss
2225321,大卫·斯卡尔帕
2225321,Edmund H. North
1305566,科特·维莫
4919019,Joshua Cordes
4919019,Liam O'Donnell
1316693,厄尼·巴巴拉什
1292347,安迪·沃卓斯基
1292347,川尻善昭
1292347,森本晃司
1292347,钟彼得
1292347,拉娜·沃卓斯基
3749974,瓦尔特·坎贝尔
3749974,米歇尔·法贝尔
3749974,乔纳森·格雷泽
1309068,乔斯·韦登
1294893,科马克·韦伯利
1294893,玛丽安·韦伯利
3077413,Holly Brix
1297715,乔纳森·詹姆斯
3387483,亚历克斯·加兰
3387483,约翰·瓦格纳
3387483,卡洛斯·埃斯克拉
1306662,理查德·凯利
1293171,马克·波托塞维奇
1294791,爱德华·诺麦尔
1294791,迈克尔·迈纳
1299560,詹姆斯·卡梅隆
1946776,David Bourla
3652297,大卫·杜西
3652297,Oliver Butcher
3652297,Stephen Cornwell
2336783,约翰·奥古斯特
2336783,蒂姆·波顿
1296697,迈克尔·威尔逊
1296697,罗德·瑟林
1296459,Jim Wheat
1296459,Ken Wheat
1296459,大卫·杜西
2265778,Eric Garcia
2265778,Garrett Lerner
1293073,Charles Edward Pogue
1293073,大卫·柯南伯格
1295870,菲利普·迪克
1295870,Ronald Shusett
1295870,丹·欧班农
1295870,Jon Povill
1295870,加里·戈德曼
1309200,W·D·里克特
1972732,迈克尔·斯派瑞
1972732,彼得·斯派瑞
1293515,斯蒂芬·索莫斯
1293131,布鲁斯·乔伊·罗宾
1293131,迈克尔·托尔金
1298107,特娅·冯·哈堡
1303447,格雷厄姆·约斯特
1303447,吉姆·托马斯
1303447,John Thomas
1303447,洛威尔·凯农
1578502,肖恩·萨莱诺
3990500,刘镇伟
1300092,Cooper Layne
1300092,John Rogers
1308859,大卫·杜西
1306421,亚历克斯·加兰
5160385,迈克·卡希尔
5160385,布里特·马灵
1306609,大卫·邓肯
1306609,赫伯特·乔治·威尔斯
1306609,约翰·洛根
3699737,Alex Litvak
3699737,Michael Finch
1298976,Jim Thomas
1298976,John Thomas
1849371,亚历克斯·加兰
3262091,S·尚卡尔
1306983,王晶
1306983,陈十三
1306983,倪匡
4086853,拉斯·冯·提尔
2210143,艾里克斯·库兹曼
2210143,罗伯托·奥奇
2210143,达蒙·林德洛夫
2129042,卡罗琳·汤普森
1917074,Timothy Harris
1917074,手塚治虫
4058964,斯蒂芬妮·梅耶
4058964,安德鲁·尼科尔
2301706,马克·耐沃尔代
2301706,布莱恩·泰勒
6857606,Philip Gelatt
1293823,特瑞·吉列姆
1293823,汤姆·斯托帕德
1293823,查尔斯·麦肯恩
1296794,Bill Lancaster
3680627,斯图尔特·贝亚蒂耶
3680627,凯文·格雷维奥斯
3680627,玛丽·雪莱
1294519,阿齐瓦·高斯曼
1294519,鲍勃·凯恩
1294353,David Webb Peoples
3097525,罗纳德·D· 摩尔
3097525,埃里克·海瑟尔
3097525,John W. Campbell Jr.
1440283,张之路
1294366,S·S·威尔逊
1294366,布伦特·马多克
1298041,Philip Eisner
2028661,Cory Goodman
2028661,Min-Woo Hyung
1298328,M·奈特·沙马兰
10453723,詹姆斯·德莫纳克
1298405,史蒂文·斯皮尔伯格
1300089,Harold Livingston
1302209,迪安·德夫林
1302209,罗兰·艾默里奇
1303910,James Robinson
1303910,艾伦·摩尔
1303910,Kevin O'Neill
1299213,大卫·柯南伯格
1370276,大卫·凯普
3041261,奥拉顿德·奥逊山米
1482051,David Kajganich
1482051,Jack Finney
4846693,Karl Mueller
4846693,Eron Sheean
6875402,克里斯托弗·D·福特
1293442,Dennis Feldman
1474203,科特·维莫
1297611,Don Jakoby
1297611,David Diamond
1293572,亚瑟·克拉克
1293572,彼得·海姆斯
10536969,尼尔·帕尼瑞
3006123,Edward Neumeier
1293863,布拉德·伯德
1293863,Tim McCanlies
1293863,Ted Hughes
1293778,玛丽·雪莱
1293778,Steph Lady
1291989,Stefan Wul
1291989,Roland Topor
1291989,阿内·拉鲁
1300916,大卫·纽曼
1300916,马里奥·普佐
1306795,安德鲁·尼科尔
1309065,Phil Hay
1309065,Matt Manfredi
2028650,Maya Forbes
2028650,华莱士·沃洛达斯基
1293316,Jack B. Sowards
1293316,尼古拉斯·梅耶
2301242,那奇欧·维加隆多
1308754,克里·孔兰
1300977,安德烈·塔科夫斯基
1300977,Fridrikh Gorenshtein
1300977,史坦尼斯劳·莱姆
2133368,Robert Schenkkan
2133368,迈克尔·克莱顿
3148956,Arnold Bucher
3148956,Ivan Engler
3148956,Johnny Hartmann
1295783,达伦·阿伦诺夫斯基
1295783,肖恩·格莱特
2028640,尼尔·马歇尔
1303164,Chris Roache
2073674,M·奈特·沙马兰
3401684,乔·斯派茨
3401684,莱斯利·博希姆
3401684,M.T. Ahern
1436680,戴夫·卡拉汉姆
1436680,韦斯利·斯崔克
1779689,Joel Soisson
6432898,阿里·福尔曼
11610450,帕特·拉申
25701866,卡莱尔·尤班克
25701866,威廉·尤班克
25701866,大卫·弗里杰里奥
1295656,安德烈·塔科夫斯基
1295656,Arkadi Strugatsky
1295656,Boris Strugatsky
1302718,吉姆·托马斯
1302718,John Thomas
1293433,Stephen Hauser
1293433,保罗·阿塔那斯奥
3882445,乔·考尼什
1938923,张之路
1298574,弗兰克·米勒
1298574,沃伦·格林
7162552,罗伯特·A·海因莱因
7162552,Flint Dille
1422938,Edward Neumeier
1300549,维克多·萨尔瓦
1293482,邦尼·麦克伯德
1293482,史蒂文·利斯伯吉尔
2996642,Matt Lopez
2996642,马克·鲍姆贝克
2996642,Alexander Key
1417084,理查德·林克莱特
1304602,坂口博信
1304602,Al Reinert
1304602,Jeff Vintar
1293325,Steve Meerson
1293325,Peter Krikes
1306450,Gilles Adrien
1306450,让-皮埃尔·热内
3871833,加里斯·爱德华斯
1309179,艾拉·莱文
1309179,保罗·鲁德尼克
2049689,德克·布莱克曼
2049689,霍华德·麦凯恩
1741924,斯蒂芬·金
1301849,迈克尔·莱德福
1962112,埃文·蕾切尔·伍德
1296702,约翰·洛根
1293330,克里斯·卡特
1293330,弗兰克·斯伯特尼
1299209,乔治·卢卡斯
1299209,沃尔特·默奇
1793915,艾瑞克·贝斯纳
1793915,马修·卡索维茨
1793915,Joseph Simas
1793915,Maurice G. Dantec
1294015,Harve Bennett
1296628,斯蒂芬·E.德·索萨
1296628,William Wisher Jr.
1293364,S.S. Wilson
1293364,Brent Maddock
1293364,Jeffrey Price
1293364,Peter S. Seaman
1299888,布兰农·布拉加
1299888,罗纳德·D· 摩尔
3231823,Sergi Belbel
3231823,凯克·麦罗
4301043,斯科特·Z·本恩斯
1300371,弗兰克·米勒
1300371,弗莱德·戴克尔
24718965,詹姆斯·克莉格
24718965,戈夫·约翰斯
2035642,半田遥
2035642,曾利文彦
5365963,Brian Miller
1293656,大卫·霍华德
1293656,罗伯特·戈登
2042279,Joe Stillman
2982853,Henry Gilroy
2982853,乔治·卢卡斯
2982853,Steven Melching
2982853,Scott Murphy
11599239,斯科特·查尔斯·斯图瓦特
3024983,Fredrik Edin
3024983,Martin Hultman
3024983,Stig Larsson
3024983,Tarik Saleh
1305970,尼古拉斯·梅耶
1305970,Denny Martin Flinn
2298926,弗兰克·斯伯特尼
2298926,克里斯·卡特
1305394,泰布·墨菲
1305394,加里·特洛斯达勒
1305394,Bryce Zabel
1305394,乔斯·韦登
1305394,Jackie Zabel
1305394,David Reynolds
1528848,冯小宁
1302570,David Loughery
4297254,Dmitriy Aleynikov
4297254,Aleksandr Talal
1960313,Philip Eisner
1292680,Duncan Kennedy
1292680,Donna Powers
1306004,乔治·诺非
1306004,Jeff Maguire
1306004,迈克尔·克莱顿
1300250,Rand Ravich
1863770,Jon Bernstein
1863770,威廉·乔西
1863770,罗伯特·L·贝尔德
1863770,丹尼尔·吉尔森
1863770,Aurian Redson
1863770,Joseph Mateo
1863770,Stephen J. Anderson
1863770,威廉·乔西 William Joyce
1863770,Robert L. Baird
1863770,Daniel Gerson
1863770,Shirley Pierce
21354138,约翰·赫德斯
1304798,Gregg Chabot
1304798,Kevin Peterka
1304798,Matt Greenberg
1422913,Mark McCorkle
1422913,Paul Hernandez
1422913,Robert Schooley
1316524,让-吕克·戈达尔
1293904,罗纳德·D· 摩尔
1293904,布兰农·布拉加
1308993,梅西·塔吉丁
1308993,马可·罗科
1308993,Tom Bleecker
20276953,Caradog W. James
1295383,迈克尔·皮勒
4144683,Russell T. Davies
4144683,Phil Ford
1301419,劳伦斯·迪沃莱特
1301419,罗伯特·罗伊·普尔
1790198,Craig Harrison
1790198,Bill Baer
1790198,Sam Pillsbury
1790198,Bruno Lawrence
3195759,J.T 泰普诺巴
3195759,Carlos Pedraza
1304496,Chuck Pfarrer
1304496,Jonathan Lemkin
25823531,Fabrizio De Andrè
25823531,杰里米·帕斯莫尔
3007297,Mark Burton
3007297,亚当·F·戈德堡
1305463,劳伦斯·卡斯丹
1305463,威廉姆·高德曼
1294276,吉尔莫·德尔·托罗
1294276,Matthew Robbins
1294276,Donald A. Wollheim
1298753,布莱恩·海尔格兰德
1298753,大卫·布瑞恩
1298753,埃里克 罗思 (Eric Roth)
6875412,德里克·康纳利
1308247,罗伯特·罗德里格兹
3078403,Mark A. Lewis
3078403,Michael Lewis
1296140,Edmund H. North
1293878,大卫·纽曼
1293878,马里奥·普佐
1298688,伊藤和典
3008263,克里斯·亨奇
3008263,Dennis McNicholas
1307669,Brian King
1422934,Ben Ripley
1422934,丹尼斯 费尔德曼 (Dennis Feldman)
1297650,丹尼尔·沃特斯
1297650,Robert Reneau
1308585,罗伯特·罗德里格兹
1308835,恩基·比拉
1308835,Serge Lehman
1304209,Caroline Case
1304209,伊伦·克鲁格
1304209,大卫·杜西
1304209,菲利普·迪克
1304209,斯科特·罗森伯格
1294209,布伦特·马多克
1294209,S·S·威尔逊
3878247,佐藤嗣麻子
1915381,保罗·戴恩
1915381,皮埃尔·布尔
3148966,Patrick Tarr
3148966,Pascal Trottier
1465415,詹姆斯·古恩
1438337,达伦·阿伦诺夫斯基
1438337,Ari Handel
1302344,罗伯特·罗德里格兹
1298593,James Ashmore Creelman
1298593,Ruth Rose
3011105,Alex Rivera
3011105,David Riker
1296610,Mark H. Baker
1296610,Matt MacManus
1296610,Michael Burton
1296929,加勒特·富特
1296929,弗朗西斯·爱德华·法拉格
1296929,约翰·L·鲍尔德斯顿
1296929,玛丽·雪莱
1296929,佩吉·韦伯林
1296929,理查德·沙耶尔
1296929,罗伯特·弗洛里
1296929,约翰·罗素
1307716,史蒂文·索德伯格
1307716,史坦尼斯劳·莱姆
2228823,Ben Ripley
1482075,Don Payne
1523682,儒勒·凡尔纳
1523682,布莱恩·尼尔森
1294934,莫特·亚伯拉罕斯
1294934,Paul Dehn
1295834,约翰·卡朋特
1295834,Ray Nelson (I)
1293932,詹姆斯·卡梅隆
1293932,杰伊·考克斯
1983125,布鲁斯·乔伊·罗宾
1983125,托比·艾默里奇
6937813,什恩·卡鲁斯
1293092,大卫·林奇
1293092,弗兰克·赫伯特
2988846,林清介
2359497,福田靖
2359497,长崎尚志
2359497,渡边雄介
2359497,浦泽直树
1298339,阿齐瓦·高斯曼
1298717,Christopher Leitch
1298717,Richard Rothstein
1401312,Shane Carruth
1915385,John William Corrington
1915385,Joyce Hooper Corrington
3446003,贾明·维南斯
3072156,Nathan Atkins
3072156,理查德·凯利
3554781,Alexandre de La Patellière
6428516,保罗·萨纳耶夫
6428516,亚历山大·丘巴良
22049595,唐·赫克
22049595,Brandon Auman
1929441,Rob Greenberg
1929441,Bill Corbett
1297489,Charles Berlitz
1297489,Don Jakoby
1297489,Michael Janover
1298602,Jesse Alexander
1298602,埃洛瑞·埃卡伊姆
1304436,乔治·朗格兰
1304436,詹姆斯·克伦威尔
1294732,凯文·威廉姆森
1950233,马特·格罗宁
1950233,大卫 X·科恩
1301899,亚历杭德罗·阿梅纳瓦尔
1301899,马特奥·希尔
1292519,西里尔·休谟
1293443,Paul Mayersberg
3230023,塞斯·罗根
3230023,埃文·戈德堡
3230023,贾里德·斯特恩
19976260,大卫·帕斯特尔
19976260,亚历克斯·帕斯特尔
5325336,克莱夫·道森
5325336,Sydney J. Bounds
1292505,大卫·杜西
1915382,保罗·戴恩
1915382,皮埃尔·布尔
1293760,丹·艾克罗伊德
1293760,哈罗德·雷米斯
1293760,里克·莫拉尼斯
1926517,迈克·乔吉
1926517,Etan Cohen
3988857,Dwayne McDuffie
4058963,罗伯特·罗德里格兹
24913189,亨利·盖登
24913189,安德鲁·班乃
1296720,弗兰克·德拉邦特
1296720,George Langelaan
1296720,Jim Wheat
1296720,米克·加里斯
1296720,Ken Wheat
1293679,Eric Bernt
3894510,Joseph Staten
3894510,川崎裕之
3894510,西尾大介
1811755,Adam Rifkin
1811755,David Berenbaum
3091271,Marina Dyachenko
3091271,Sergei Dyachenko
1294801,丹·欧班农
1294801,约翰·卡朋特
1293885,弗朗索瓦·特吕弗
1293885,让-路易·里夏尔
1293885,雷·布莱德伯里
25760447,希思·科森
25760447,戈夫·约翰斯
25760447,比尔·芬格
25760447,吉姆·李
25760447,Scott Williams
1292453,乔治·米勒
1292453,特里·海斯
1292453,Brian Hannant
1305672,丹·欧班农
1305672,Miguel Tejada-Flores
1305672,菲利普·迪克
1304998,David Odell
22519250,贾斯汀·莱徳
1436711,约翰·盖伊
1306723,大卫·纽曼
1306723,莱斯利·纽曼
3594463,Alan Burnett
2042273,Brad Wright
1298111,William Gibson
1295915,哈里·克莱纳
1295915,大卫·邓肯
1295915,奥托·克莱门特
1295915,杰罗姆·比克斯比
1295670,乔治·米勒
1295670,Byron Kennedy
1295670,James McCausland
1292567,Brian Degas
1292567,Claude Brulé
1292567,Clement Biddle Wood
4717612,David Benullo
4717612,Kanika Dhillon
3193979,Leigh Scott
1307266,Thomas Dean Donnelly
1297907,迈克尔·克莱顿
1295432,布莱恩·尤兹纳
1295432,Ed Naha
1295432,Garry Goodrow
2364973,克雷格·麦辛
5967755,Alan Burnett
1302012,William Hurlbut
1421879,米村正二
1421879,秋山贵彦
2259312,哲夫
1309064,韦恩·克莱默
1309064,Kevin Brodbin
1309160,Scott Kosar
1291869,乔·埃泽特哈斯
1432180,戴维·贝尼奥夫
1927369,大卫·凯普
1927369,阿齐瓦·高斯曼
1927369,丹·布朗
3150816,斯图尔特·哈泽尔丁
3150816,Simon Garrity
3120852,罗伯特·哈里斯
4190211,朱利安·费罗斯
4190211,克里斯托弗·麦奎里
4190211,弗洛里安·亨克尔·冯·多纳斯马
4190211,吉勒莫·塞勒
1308995,Ari Schlossberg
4896894,温特沃斯·米勒
1294621,杰瑞米·拉科恩
1294621,杰弗瑞·迪佛
3614963,Oliver Butcher
3614963,Stephen Cornwell
1307748,布莱恩·海尔格兰德
1295872,恩斯特·莱赫曼
1297294,Alec Coppel
1297294,萨缪尔·A·泰勒
1297294,皮埃尔·布瓦洛
1297294,托马·纳西雅克
1297294,马克斯韦尔·安德森
3217894,尼古拉哈·阿瑟
3217894,Rasmus Heisterberg
2122766,塞吉奥·G·桑切兹
1302100,安东尼·沙弗尼
1302100,阿加莎·克里斯蒂
1293824,罗伯特·E·舍伍德
1293824,Joan Harrison
1309171,大卫·凯普
1309171,斯蒂芬·金
6738735,杜致朗
1292699,保罗·戴恩
1292699,阿加莎·克里斯蒂
1892848,Matthew Waynee
1422950,Beau Bauman
1422950,Jeff Wadlow
1939173,丹尼尔·佩尼
1939173,格伦·杰斯
1299054,卡梅伦·克罗
1578669,Josh Friedman
3268171,M·奈特·沙马兰
3268171,Brian Nelson
1294789,罗曼·波兰斯基
1294789,John Brownjohn
1299292,玛丽娜·德·范
1299292,弗朗索瓦·欧容
1299292,罗贝尔·托马
1301231,弗雷德里克·诺特
10562986,Javier Gullón
1293973,本·赫克特
1293973,Angus MacPhail
1293973,May E. Romm
1293973,John Palmer
1293973,Hilary St. George Sanders
1293973,Frances Beeding
1307210,Hillary Seitz
1307210,Nikolaj Frobenius
1307210,埃里克·斯柯比约格
1419934,彼得·A·道林
1419934,比利·雷
1950192,阿莱克斯·德拉·伊格莱希亚
1950192,豪尔赫·格力加耶切瓦利亚
1305248,特里·海斯
1305248,拉斐尔·依格雷西亚斯
1305248,艾伦·摩尔
1305248,艾迪·坎贝尔
1293889,罗伯特·汤
1293889,罗曼·波兰斯基
10555085,罗温·乔夫
4118060,彭顺
2275370,皮特·伍德瓦德
1305858,安东尼·威勒
2133422,龙尼·克里斯滕森
4724373,Eric Heisserer
4724373,Jeffrey Reddick
5954505,小雨
2263112,彭顺
2263112,彭柏成
3094580,路易斯·佩德拉希塔
3094580,罗德里格·索佩纳
3731626,阿尔贝托·马里尼
1297659,让-保尔·萨罗米
3914547,Hannah Shakespeare
3914547,Ben Livingston
4179012,阿加莎·克里斯蒂
4179012,斯图尔特·哈考特
1303459,巴里·吉福德
1303459,大卫·林奇
1861411,霍昕
1861411,张一白
3006781,彼得·海姆斯
1754927,盖瑞·斯科特·汤普森
1741703,Joby Harold
3011380,大卫·杜西
6793319,邱处机
6793319,玄武的鱼
1297145,伊伦·克鲁格
1905777,本·阿弗莱克
1905777,Aaron Stockard
25715087,张承
1310175,伊万·亨特
1310175,达芙妮·杜穆里埃
1296153,安德鲁·凯文·沃克
1301230,亚瑟·劳伦特斯
1946877,克里斯托弗·兰登
1946877,Carl Ellsworth
1777570,Todd M. Thaler
1419856,杰弗里·凯恩
1309145,Jon Bokenkamp
1578643,Fernley Phillips
1306860,朱利安·费罗斯
1295451,格雷厄姆·格林
1292230,奥利佛·斯通
1292230,Zachary Sklar
4821015,非行
1887455,哈罗德·品特
1298412,查尔斯·贝内特
1298412,伊恩·海伊
1301328,Jean-Christophe Grangé
1301328,马修·卡索维茨
1418270,Leora Barish
1418270,Henry Bean
2127788,Craig Rosenberg
2127788,Doug Miro
10617168,彭顺
10617168,吴孟璋
10617168,彭柏成
4894075,小雨
4894075,贯越
1296078,安德鲁·凯文·沃克
2464346,迈克尔·哈内克 Michael Haneke
1466007,罗杰·阿夫瑞
4074744,约翰·奥罗夫
1433183,Michael Cooney
1433183,Timothy Scott Bogart
2028840,Bart De Pauw
1986567,Agnieszka Wojtowicz-Vosloo
1986567,Paul Vosloo
1401966,Philippe Vidal
3531406,Jan Berger
4111335,韦西·沙赞那庭
2213119,Jacques Akchoti
2213119,玛丽娜·德·范
1298505,雷蒙德·钱德勒
1298505,Czenzi Ormonde
1298505,惠特菲尔德·库克
1298505,派翠西亚·海史密斯
1298505,本·赫克特
6984070,黎妙雪
6984070,厉河
3346995,Michael Nitsberg
3346995,Kevin Elders
1300266,安东尼·沙弗尼
1300266,阿加莎·克里斯蒂
1300266,Barry Sandler
1300275,斯坦利·库布里克
1300275,弗雷德里克·拉菲尔
1292552,Stephen Peters
1905786,Matthew Michael Carnahan
1905786,托尼·吉尔罗伊
1905786,Billy Ray
1905786,保罗·艾伯特
1309153,M·奈特·沙马兰
23416554,Joe Gangemi
23416554,埃德加·爱伦·坡
3818565,David Lucas
25849599,陈渐
25849599,李文
3193964,Tab Murphy
3731463,杜致朗
3279054,马克·波托塞维奇
3279054,岭岸信明
3279054,土屋加仑
2042617,楚克‧萨克瑞科
6431054,埃利森·博耐特
4023433,Patrick Wehe Mahoney
1301711,M·奈特·沙马兰
2974280,Andrew Jarecki
2974280,Marc Smerling
1303545,尼尔·西蒙
1291823,Charles Randolph
1291823,斯科特·弗兰克
1291823,斯蒂文·泽里安
1920907,Bill Kelly
1298043,伊桑·科恩
1298043,乔尔·科恩
1293213,亨利-乔治·克鲁佐
1293213,Jérôme Géronimi
1293213,René Masson
1293213,弗雷德里克·格伦德尔
1917086,吉约姆·卡内
1917086,Philippe Lefebvre
2117898,迈克尔·巴塞特
10466341,肖恩·克里斯汀森
10466341,Jason Dolan
4146762,Kurt Svennungsen
1421807,亚历杭德罗·阿梅纳瓦尔
5258036,Stephen Volk
5258036,尼克·墨菲
2032459,Kara Lindstrom
10508879,南柯
10508879,梁丽华
1949321,布鲁斯·A·埃文斯
1949321,Raynold Gideon
1437128,盖·里奇
1437128,吕克·贝松
1299967,布莱恩·德·帕尔玛
1301630,凯文·威廉姆森
1295187,Peter Stone
1294979,安东尼·沙弗尼
1305046,苏照彬
1305046,陈国富
1905790,托尼·吉尔罗伊
1296252,Christopher Bertolini
1296252,威廉姆·高德曼
1296252,Nelson DeMille
1428108,尼尔·拉布特
1293046,斯蒂芬·金
1293046,托尼·吉尔罗伊
2255841,豪梅·巴拿盖鲁
2255841,Luiso Berdejo
1427034,阿加莎·克里斯蒂
1427034,凯文·埃尔约特
1863384,Kevin Elyot
1863384,露丝·伦德尔
1916995,马克·鲍姆贝克
1297874,约翰·休斯顿
1297874,达希尔·哈米特
2988506,迈克尔·库尼
1292760,西德尼·吉里亚特
1292760,弗兰克·劳恩德
6060652,罗德里格·科特兹
1292588,阿加莎·克里斯蒂
1292588,达德利·尼柯尔斯
1296535,Mark Hanlon
1296535,John Pogue
1301601,Ariel Dorfman
1301601,拉斐尔·依格雷西亚斯
5351755,Pascal Laugier
1307427,Emmanuèle Bernheim
1307427,弗朗索瓦·欧容
1306512,威廉姆·高德曼
3011550,Oren Peli
3218765,Jonas Frykberg
3218765,斯蒂格·拉赫松
3418187,艾琳·克雷斯达·威尔森
1296908,弗朗西斯·福特·科波拉
1299539,Cliff Green
1299539,Joan Lindsay
1295809,布鲁斯·乔伊·罗宾
4903581,彭发
4903581,司徒锦源
1438066,迈克尔·哈内克
1294634,Alain Godard
1294634,Andrew Birkin
1294634,Gérard Brach
1308704,Brad Anderson
1308704,斯蒂芬·格维顿
1438734,大卫·林奇
1944900,戴夫·卡拉汉姆
1293817,桑顿·怀尔德
1293817,萨莉·本森
1293817,艾玛·雷维尔
1293817,Gordon McDonell
10744976,Matthew Brian King
10744976,Brian King
1298493,艾伦·J·帕库拉
1422306,让-巴普蒂斯特·安德烈 Jean-Baptiste Andrea
1422306,法布里斯·度·沃尔斯
4099242,Sergio Casci
2124507,罗赛·格维茨
2075345,布拉德·安德森
2075345,Will Conroy
1301164,James Vanderbilt
1299795,吉勒斯·米莫尼
1306915,Yuri Zeltser
1306915,Cary Bickley
3789921,Anthony Jaswinski
1297991,霍顿·福特
1297991,哈柏·李
1295622,约翰·迈克尔·海耶斯
1295622,David Dodge
1293177,温德尔·梅斯
6082346,迪恩·孔茨
6082346,斯蒂芬·索莫斯
1878616,朱塞佩·托纳多雷
1878616,Massimo De Rita
2054932,约翰·帕特里克·尚利
1296845,Patrick Hamilton
1296845,John Van Druten
1296845,沃尔特·瑞奇
1296845,约翰·L·鲍尔德斯顿
1296432,Tim Krabbé
1296432,乔治·斯鲁依泽
1298354,布莱恩·德·帕尔玛
1298354,大卫·凯普
7046937,布莱恩·德·帕尔玛
7046937,阿兰·柯诺
1295328,路易·沙旺斯
1295328,亨利-乔治·克鲁佐
1295568,山姆森·雷佛森
1295568,Joan Harrison
1295568,艾玛·雷维尔
1295568,安东尼·伯克莱
2024935,Jon Hoeber
2024935,Erich Hoeber
2024935,查德·海斯
2024935,凯利·海斯
21941106,解航
2061185,阿加莎·克里斯蒂
2061185,斯坦尼斯拉夫·戈沃鲁辛
1302762,塞巴斯蒂安·高蒂维斯
2057552,Ray Wright
1440685,Craig Rosenberg
4914627,张琦
4914627,黄苇
1532365,莱恩·约翰逊
1294665,埃里克·斯柯比约格
1294665,Nikolaj Frobenius
1299027,布莱恩·德·帕尔玛
5150245,杰夫·尼克尔斯
1309118,Daniel Pyne
1309118,Dean Georgaris
1298442,温斯顿·格雷汉姆
1298442,杰伊·普莱森·艾伦
1438302,阿托姆·伊戈扬
2210130,David Ondaatje
2210130,Marie Belloc Lowndes
1310176,米开朗基罗·安东尼奥尼
1310176,托尼诺·格拉
1310176,爱德华·邦德
1858064,Gregory J. Read
1437109,尼尔·马歇尔
1292779,凯文·威廉姆森
1292779,路易斯·邓肯
11623346,陈翊恒
11623346,胡学林
11623346,刘健平
11623346,许树宁
2049989,Michael Petroni
2049989,Won-mi Byun
2049989,Min-ho Song
2049989,Jae-yong Gwak
